WKT,element
"POLYGON ((583366.963 5035749.258,583346.332 5035752.376,583320.401 5035727.224,583366.963 5035749.258))",785
"POLYGON ((583414.673 5035763.968,583395.233 5035771.708,583373.818 5035744.675,583414.673 5035763.968))",786
"POLYGON ((583414.673 5035763.968,583373.818 5035744.675,583423.752 5035610.762,583414.673 5035763.968))",787
"POLYGON ((583268.174 5035736.994,583312.8 5035757.242,583250.024 5035753.916,583268.174 5035736.994))",788
"POLYGON ((583330.693 5035564.232,583334.098 5035711.764,583281.894 5035701.551,583330.693 5035564.232))",789
"POLYGON ((583341.82 5035781.534,583312.8 5035757.242,583358.947 5035768.051,583341.82 5035781.534))",790
"POLYGON ((583237.031 5035773.812,583250.024 5035753.916,583269.019 5035773.812,583237.031 5035773.812))",791
"POLYGON ((583312.8 5035757.242,583341.82 5035781.534,583304.316 5035776.018,583312.8 5035757.242))",792
"POLYGON ((583304.316 5035776.018,583269.019 5035773.812,583312.8 5035757.242,583304.316 5035776.018))",793
"POLYGON ((583391.79 5035791.332,583387.044 5035803.594,583358.947 5035768.051,583391.79 5035791.332))",794
"POLYGON ((583437.223 5035787.09,583437.378 5035799.354,583395.233 5035771.708,583437.223 5035787.09))",795
"POLYGON ((583358.947 5035768.051,583387.044 5035803.594,583341.82 5035781.534,583358.947 5035768.051))",796
"POLYGON ((583391.79 5035791.332,583437.378 5035799.354,583437.105 5035815.029,583391.79 5035791.332))",797
"POLYGON ((583391.79 5035791.332,583437.105 5035815.029,583387.044 5035803.594,583391.79 5035791.332))",798
"POLYGON ((583391.79 5035791.332,583368.366 5035763.601,583437.378 5035799.354,583391.79 5035791.332))",799
"POLYGON ((583470.281 5035778.721,583494.178 5035814.528,583437.223 5035787.09,583470.281 5035778.721))",800
"POLYGON ((583437.223 5035787.09,583494.178 5035814.528,583437.378 5035799.354,583437.223 5035787.09))",801
"POLYGON ((583437.223 5035787.09,583395.233 5035771.708,583414.673 5035763.968,583437.223 5035787.09))",802
"POLYGON ((583460.948 5035847.716,583387.044 5035803.594,583437.105 5035815.029,583460.948 5035847.716))",803
"POLYGON ((583437.378 5035799.354,583368.366 5035763.601,583395.233 5035771.708,583437.378 5035799.354))",804
"POLYGON ((583237.031 5035773.812,583186.291 5035783.74,583218.428 5035755.995,583237.031 5035773.812))",805
"POLYGON ((583472.858 5035839.974,583460.948 5035847.716,583437.105 5035815.029,583472.858 5035839.974))",806
"POLYGON ((583437.378 5035799.354,583472.858 5035839.974,583437.105 5035815.029,583437.378 5035799.354))",807
"POLYGON ((583494.178 5035814.528,583537.238 5035825.251,583529.1 5035841.551,583494.178 5035814.528))",808
"POLYGON ((583537.238 5035825.251,583494.178 5035814.528,583470.281 5035778.721,583537.238 5035825.251))",809
"POLYGON ((583529.1 5035841.551,583537.238 5035825.251,583557.37 5035875.642,583529.1 5035841.551))",810
"POLYGON ((583529.1 5035841.551,583557.37 5035875.642,583565.841 5035896.636,583529.1 5035841.551))",811
"POLYGON ((583537.238 5035825.251,583470.281 5035778.721,583694.984 5035710.63,583537.238 5035825.251))",812
"POLYGON ((583565.841 5035896.636,583472.858 5035839.974,583437.378 5035799.354,583565.841 5035896.636))",813
"POLYGON ((583472.858 5035839.974,583541.455 5035894.435,583460.948 5035847.716,583472.858 5035839.974))",814
"POLYGON ((583565.841 5035896.636,583437.378 5035799.354,583529.1 5035841.551,583565.841 5035896.636))",815
"POLYGON ((583565.841 5035896.636,583541.455 5035894.435,583472.858 5035839.974,583565.841 5035896.636))",816
"POLYGON ((583460.948 5035847.716,583541.455 5035894.435,583561.324 5035928.238,583460.948 5035847.716))",817
"POLYGON ((583541.455 5035894.435,583577.208 5035924.368,583561.324 5035928.238,583541.455 5035894.435))",818
"POLYGON ((583577.208 5035924.368,583541.455 5035894.435,583565.841 5035896.636,583577.208 5035924.368))",819
"POLYGON ((583557.37 5035875.642,583650.724 5035900.151,583638.439 5035931.766,583557.37 5035875.642))",820
"POLYGON ((583607.141 5035948.065,583561.324 5035928.238,583577.208 5035924.368,583607.141 5035948.065))",821
"POLYGON ((583557.37 5035875.642,583537.238 5035825.251,583650.724 5035900.151,583557.37 5035875.642))",822
"POLYGON ((583565.841 5035896.636,583557.37 5035875.642,583638.439 5035931.766,583565.841 5035896.636))",823
"POLYGON ((583437.378 5035799.354,583494.178 5035814.528,583529.1 5035841.551,583437.378 5035799.354))",824
"POLYGON ((583414.673 5035763.968,583470.281 5035778.721,583437.223 5035787.09,583414.673 5035763.968))",825
"POLYGON ((583423.752 5035610.762,583470.281 5035778.721,583414.673 5035763.968,583423.752 5035610.762))",826
"POLYGON ((583116.015 5035741.567,583187.937 5035743.645,583145.674 5035760.152,583116.015 5035741.567))",827
"POLYGON ((583202.454 5035675.449,583132.072 5035702.695,583127.499 5035629.526,583202.454 5035675.449))",828
"POLYGON ((583604.089 5035443.068,583522.189 5035473.833,583589.538 5035426.855,583604.089 5035443.068))",829
"POLYGON ((583522.189 5035473.833,583604.089 5035443.068,583615.313 5035454.709,583522.189 5035473.833))",830
"POLYGON ((583628.967 5035427.823,583629.383 5035450.949,583602.776 5035428.499,583628.967 5035427.823))",831
"POLYGON ((583604.089 5035443.068,583589.538 5035426.855,583615.313 5035454.709,583604.089 5035443.068))",832
"POLYGON ((583602.776 5035428.499,583629.383 5035450.949,583615.313 5035454.709,583602.776 5035428.499))",833
"POLYGON ((583684.26 5035470.904,583629.383 5035450.949,583685.507 5035455.262,583684.26 5035470.904))",834
"POLYGON ((583615.313 5035454.709,583629.383 5035450.949,583632.774 5035473.833,583615.313 5035454.709))",835
"POLYGON ((583589.538 5035426.855,583591.967 5035408.544,583602.776 5035428.499,583589.538 5035426.855))",836
"POLYGON ((583615.313 5035454.709,583632.774 5035473.833,583565.685 5035536.401,583615.313 5035454.709))",837
"POLYGON ((583646.078 5035490.047,583660.889 5035556.772,583565.685 5035536.401,583646.078 5035490.047))",838
"POLYGON ((583632.774 5035473.833,583684.26 5035470.904,583661.044 5035501.271,583632.774 5035473.833))",839
"POLYGON ((583688.483 5035527.047,583660.889 5035556.772,583661.044 5035501.271,583688.483 5035527.047))",840
"POLYGON ((583661.044 5035501.271,583660.889 5035556.772,583646.078 5035490.047,583661.044 5035501.271))",841
"POLYGON ((583661.044 5035501.271,583646.078 5035490.047,583632.774 5035473.833,583661.044 5035501.271))",842
"POLYGON ((583688.483 5035527.047,583661.044 5035501.271,583684.26 5035470.904,583688.483 5035527.047))",843
"POLYGON ((583632.774 5035473.833,583629.383 5035450.949,583684.26 5035470.904,583632.774 5035473.833))",844
"POLYGON ((583646.078 5035490.047,583565.685 5035536.401,583632.774 5035473.833,583646.078 5035490.047))",845
"POLYGON ((583629.383 5035450.949,583628.967 5035427.823,583685.507 5035455.262,583629.383 5035450.949))",846
"POLYGON ((583660.889 5035556.772,583635.971 5035582.39,583565.685 5035536.401,583660.889 5035556.772))",847
"POLYGON ((583729.575 5035440.295,583741.632 5035478.387,583684.26 5035470.904,583729.575 5035440.295))",848
"POLYGON ((583729.575 5035440.295,583794.846 5035520.792,583741.632 5035478.387,583729.575 5035440.295))",849
"POLYGON ((583826.026 5035535.083,583794.846 5035520.792,583729.575 5035440.295,583826.026 5035535.083))",850
"POLYGON ((583741.632 5035478.387,583688.483 5035527.047,583684.26 5035470.904,583741.632 5035478.387))",851
"POLYGON ((583734.63 5035558.643,583741.632 5035478.387,583794.846 5035520.792,583734.63 5035558.643))",852
"POLYGON ((583741.632 5035478.387,583734.63 5035558.643,583688.483 5035527.047,583741.632 5035478.387))",853
"POLYGON ((583794.846 5035520.792,583796.509 5035539.916,583734.63 5035558.643,583794.846 5035520.792))",854
"POLYGON ((583757.079 5035571.115,583734.63 5035558.643,583796.509 5035539.916,583757.079 5035571.115))",855
"POLYGON ((583734.63 5035558.643,583660.889 5035556.772,583688.483 5035527.047,583734.63 5035558.643))",856
"POLYGON ((583834.341 5035565.276,583805.655 5035548.855,583826.026 5035535.083,583834.341 5035565.276))",857
"POLYGON ((583805.655 5035548.855,583796.509 5035539.916,583794.846 5035520.792,583805.655 5035548.855))",858
"POLYGON ((583794.846 5035520.792,583826.026 5035535.083,583805.655 5035548.855,583794.846 5035520.792))",859
"POLYGON ((583791.17 5035587.744,583796.509 5035539.916,583805.655 5035548.855,583791.17 5035587.744))",860
"POLYGON ((584113.715 5035502.656,584098.125 5035541.579,584061.333 5035560.859,584113.715 5035502.656))",861
"POLYGON ((584077.338 5035574.007,584098.125 5035541.579,584116.847 5035583.431,584077.338 5035574.007))",862
"POLYGON ((583684.26 5035470.904,583685.507 5035455.262,583729.575 5035440.295,583684.26 5035470.904))",863
"POLYGON ((583734.63 5035558.643,583749.025 5035606.66,583660.889 5035556.772,583734.63 5035558.643))",864
"POLYGON ((583700.658 5035676.584,583635.971 5035582.39,583687.04 5035586.93,583700.658 5035676.584))",865
"POLYGON ((583635.971 5035582.39,583660.889 5035556.772,583687.04 5035586.93,583635.971 5035582.39))",866
"POLYGON ((583796.509 5035539.916,583791.17 5035587.744,583757.079 5035571.115,583796.509 5035539.916))",867
"POLYGON ((583805.655 5035548.855,583834.341 5035565.276,583791.17 5035587.744,583805.655 5035548.855))",868
"POLYGON ((583791.17 5035587.744,583834.341 5035565.276,583836.485 5035615.599,583791.17 5035587.744))",869
"POLYGON ((583749.025 5035606.66,583714.277 5035599.413,583660.889 5035556.772,583749.025 5035606.66))",870
"POLYGON ((583749.025 5035606.66,583734.63 5035558.643,583757.079 5035571.115,583749.025 5035606.66))",871
"POLYGON ((583749.025 5035606.66,583757.079 5035571.115,583791.17 5035587.744,583749.025 5035606.66))",872
"POLYGON ((583714.277 5035599.413,583724.49 5035633.459,583687.04 5035586.93,583714.277 5035599.413))",873
"POLYGON ((583724.49 5035633.459,583714.277 5035599.413,583749.025 5035606.66,583724.49 5035633.459))",874
"POLYGON ((583791.17 5035587.744,583762.328 5035640.751,583749.025 5035606.66,583791.17 5035587.744))",875
"POLYGON ((583660.889 5035556.772,583714.277 5035599.413,583687.04 5035586.93,583660.889 5035556.772))",876
"POLYGON ((583830.925 5035665.487,583762.328 5035640.751,583836.485 5035615.599,583830.925 5035665.487))",877
"POLYGON ((583749.025 5035606.66,583762.328 5035640.751,583724.49 5035633.459,583749.025 5035606.66))",878
"POLYGON ((583836.485 5035615.599,583762.328 5035640.751,583791.17 5035587.744,583836.485 5035615.599))",879
"POLYGON ((583724.49 5035633.459,583762.328 5035640.751,583700.658 5035676.584,583724.49 5035633.459))",880
"POLYGON ((583834.341 5035565.276,583872.588 5035595.209,583836.485 5035615.599,583834.341 5035565.276))",881
"POLYGON ((583700.658 5035676.584,583687.04 5035586.93,583724.49 5035633.459,583700.658 5035676.584))",882
"POLYGON ((583905.847 5035609.916,583872.588 5035595.209,583877.577 5035560.027,583905.847 5035609.916))",883
"POLYGON ((583877.577 5035560.027,583872.588 5035595.209,583834.341 5035565.276,583877.577 5035560.027))",884
"POLYGON ((584061.333 5035560.859,584077.338 5035574.007,584076.091 5035596.456,584061.333 5035560.859))",885
"POLYGON ((584077.338 5035574.007,584061.333 5035560.859,584098.125 5035541.579,584077.338 5035574.007))",886
"POLYGON ((584100.204 5035619.322,584076.091 5035596.456,584116.847 5035583.431,584100.204 5035619.322))",887
"POLYGON ((584064.658 5035620.725,584061.333 5035560.859,584076.091 5035596.456,584064.658 5035620.725))",888
"POLYGON ((583872.588 5035595.209,583897.74 5035628.468,583868.912 5035632.436,583872.588 5035595.209))",889
"POLYGON ((583897.74 5035628.468,583872.588 5035595.209,583905.847 5035609.916,583897.74 5035628.468))",890
"POLYGON ((583897.74 5035628.468,583905.847 5035609.916,583939.106 5035634.028,583897.74 5035628.468))",891
"POLYGON ((583898.638 5035656.965,583868.912 5035632.436,583897.74 5035628.468,583898.638 5035656.965))",892
"POLYGON ((584100.204 5035619.322,584105.401 5035644.838,584064.658 5035620.725,584100.204 5035619.322))",893
"POLYGON ((584076.091 5035596.456,584100.204 5035619.322,584064.658 5035620.725,584076.091 5035596.456))",894
"POLYGON ((583830.925 5035665.487,583836.485 5035615.599,583868.912 5035632.436,583830.925 5035665.487))",895
"POLYGON ((584116.847 5035583.431,584076.091 5035596.456,584077.338 5035574.007,584116.847 5035583.431))",896
"POLYGON ((583872.588 5035595.209,583868.912 5035632.436,583836.485 5035615.599,583872.588 5035595.209))",897
"POLYGON ((583826.026 5035535.083,583877.577 5035560.027,583834.341 5035565.276,583826.026 5035535.083))",898
"POLYGON ((583897.74 5035628.468,583939.106 5035634.028,583916.033 5035650.294,583897.74 5035628.468))",899
"POLYGON ((584098.125 5035541.579,584113.715 5035502.656,584122.238 5035517.466,584098.125 5035541.579))",900
"POLYGON ((583540.643 5035572.176,583635.971 5035582.39,583694.984 5035710.63,583540.643 5035572.176))",901
"POLYGON ((584209.335 5035425.329,584223.262 5035433.488,584185.845 5035477.556,584209.335 5035425.329))",902
"POLYGON ((584209.335 5035425.329,584277.515 5035410.362,584223.262 5035433.488,584209.335 5035425.329))",903
"POLYGON ((584296.847 5035416.858,584318.791 5035460.321,584284.804 5035468.688,584296.847 5035416.858))",904
"POLYGON ((584223.262 5035433.488,584277.515 5035410.362,584268.577 5035433.072,584223.262 5035433.488))",905
"POLYGON ((584331.678 5035417.916,584364.196 5035408.855,584345.904 5035428.811,584331.678 5035417.916))",906
"POLYGON ((584318.791 5035460.321,584331.678 5035417.916,584345.904 5035428.811,584318.791 5035460.321))",907
"POLYGON ((584231.59 5035477.419,584223.262 5035433.488,584268.577 5035433.072,584231.59 5035477.419))",908
"POLYGON ((584326.378 5035475.756,584284.804 5035468.688,584318.791 5035460.321,584326.378 5035475.756))",909
"POLYGON ((584284.804 5035468.688,584268.577 5035433.072,584296.847 5035416.858,584284.804 5035468.688))",910
"POLYGON ((584335.42 5035464.895,584352.465 5035460.737,584363.794 5035469.935,584335.42 5035464.895))",911
"POLYGON ((584335.42 5035464.895,584318.791 5035460.321,584345.904 5035428.811,584335.42 5035464.895))",912
"POLYGON ((584370.342 5035449.928,584363.794 5035469.935,584352.465 5035460.737,584370.342 5035449.928))",913
"POLYGON ((584326.378 5035475.756,584318.791 5035460.321,584335.42 5035464.895,584326.378 5035475.756))",914
"POLYGON ((584370.342 5035449.928,584335.42 5035464.895,584345.904 5035428.811,584370.342 5035449.928))",915
"POLYGON ((584326.378 5035475.756,584363.794 5035469.935,584361.819 5035491.917,584326.378 5035475.756))",916
"POLYGON ((584335.42 5035464.895,584370.342 5035449.928,584352.465 5035460.737,584335.42 5035464.895))",917
"POLYGON ((584231.59 5035477.419,584268.577 5035433.072,584284.804 5035468.688,584231.59 5035477.419))",918
"POLYGON ((584389.05 5035413.343,584370.342 5035449.928,584365.859 5035425.485,584389.05 5035413.343))",919
"POLYGON ((584389.05 5035413.343,584378.657 5035434.962,584370.342 5035449.928,584389.05 5035413.343))",920
"POLYGON ((584464.506 5035439.535,584437.899 5035442.029,584471.158 5035407.523,584464.506 5035439.535))",921
"POLYGON ((584345.904 5035428.811,584364.196 5035408.855,584365.859 5035425.485,584345.904 5035428.811))",922
"POLYGON ((584566.361 5035444.108,584501.922 5035465.31,584471.158 5035407.523,584566.361 5035444.108))",923
"POLYGON ((584389.05 5035413.343,584391.648 5035440.418,584378.657 5035434.962,584389.05 5035413.343))",924
"POLYGON ((584400.795 5035414.642,584421.27 5035433.714,584391.648 5035440.418,584400.795 5035414.642))",925
"POLYGON ((584455.672 5035388.867,584471.158 5035407.523,584421.27 5035433.714,584455.672 5035388.867))",926
"POLYGON ((584421.27 5035433.714,584361.819 5035491.917,584391.648 5035440.418,584421.27 5035433.714))",927
"POLYGON ((584391.648 5035440.418,584370.342 5035449.928,584378.657 5035434.962,584391.648 5035440.418))",928
"POLYGON ((584415.449 5035455.333,584414.618 5035480.277,584361.819 5035491.917,584415.449 5035455.333))",929
"POLYGON ((584391.648 5035440.418,584363.794 5035469.935,584370.342 5035449.928,584391.648 5035440.418))",930
"POLYGON ((584437.899 5035442.029,584464.506 5035439.535,584414.618 5035480.277,584437.899 5035442.029))",931
"POLYGON ((584415.449 5035455.333,584421.27 5035433.714,584437.899 5035442.029,584415.449 5035455.333))",932
"POLYGON ((584521.878 5035489.423,584501.922 5035465.31,584566.361 5035444.108,584521.878 5035489.423))",933
"POLYGON ((584415.449 5035455.333,584437.899 5035442.029,584414.618 5035480.277,584415.449 5035455.333))",934
"POLYGON ((584501.922 5035465.31,584464.506 5035439.535,584471.158 5035407.523,584501.922 5035465.31))",935
"POLYGON ((584361.819 5035491.917,584421.27 5035433.714,584415.449 5035455.333,584361.819 5035491.917))",936
"POLYGON ((584559.294 5035497.322,584566.361 5035444.108,584616.146 5035454.137,584559.294 5035497.322))",937
"POLYGON ((584365.859 5035425.485,584370.342 5035449.928,584345.904 5035428.811,584365.859 5035425.485))",938
"POLYGON ((584566.361 5035444.108,584599.516 5035408.822,584608.247 5035430.856,584566.361 5035444.108))",939
"POLYGON ((584464.506 5035439.535,584501.922 5035465.31,584414.618 5035480.277,584464.506 5035439.535))",940
"POLYGON ((584151.132 5035493.51,584159.238 5035499.174,584122.238 5035517.466,584151.132 5035493.51))",941
"POLYGON ((584159.238 5035499.174,584151.132 5035493.51,584185.845 5035477.556,584159.238 5035499.174))",942
"POLYGON ((584185.845 5035477.556,584231.59 5035477.419,584212.882 5035491.969,584185.845 5035477.556))",943
